matchid,inningsid,overid,deliveryid,contr
1473440.0,1.0,2,6,-0.5857539405617838
1473440.0,1.0,3,1,0.5264013205373919
1473440.0,1.0,3,2,1.479757682963015
1473440.0,1.0,3,3,0.44375254321900903
1473440.0,1.0,3,4,0.4743149698008471
1473440.0,1.0,3,5,3.4047436962870883
1473440.0,1.0,3,6,-0.5949131188161199
1473440.0,1.0,4,1,0.26067617287572253
1473440.0,1.0,4,2,3.2246519791304458
1473440.0,1.0,4,3,0.22273621228537244
1473440.0,1.0,4,4,-9.830326062498667
1473440.0,1.0,4,5,3.6652392126634687
1473440.0,1.0,4,6,3.5090148967036363
1473440.0,1.0,5,1,-0.6994171124366029
1473440.0,1.0,5,2,-0.7076799142360637
1473440.0,1.0,5,3,5.284333869618425
1473440.0,1.0,5,4,0.3084926910142263
1473440.0,1.0,5,5,-0.5462957143343454
1473440.0,1.0,5,6,0.04670297070122198
1473440.0,1.0,5,7,-0.6500759006565284
1473440.0,1.0,6,1,-0.7341046170213128
1473440.0,1.0,6,2,0.2635473303189888
1473440.0,1.0,6,3,-0.7025077490304421
1473440.0,1.0,6,4,5.259639560558259
1473440.0,1.0,6,5,-0.7422956562714627
1473440.0,1.0,6,6,-0.7447290740261787
1473440.0,1.0,7,2,-0.5359989880075029
1473440.0,1.0,7,3,-0.5376735174420697
1473440.0,1.0,7,4,0.4608460065274078
1473440.0,1.0,7,5,0.4554226532145582
1473440.0,1.0,7,6,1.4495583649382302
1473440.0,1.0,7,7,1.4442886216793231
1473440.0,1.0,8,1,5.226710743809864
1473440.0,1.0,8,2,-0.7801810322364668
1473440.0,1.0,8,3,-0.7873035988215344
1473440.0,1.0,8,4,1.2053194831250413
1473440.0,1.0,8,5,0.19766557880473434
1473440.0,1.0,8,6,0.19000338281924534
1473440.0,1.0,9,1,0.22791220826295322
1473440.0,1.0,9,2,0.21892960185157384
1473440.0,1.0,9,3,0.20951536869002374
1473440.0,1.0,9,4,0.19963062185327707
1473440.0,1.0,9,5,0.18922534728865847
1473440.0,1.0,9,6,0.1774179892594281
1473440.0,1.0,10,1,-0.6694549735935702
1473440.0,1.0,10,2,0.3191876554236648
1473440.0,1.0,10,3,-7.994330278360163
1473440.0,1.0,10,4,-0.132763061510641
1473440.0,1.0,10,5,0.6813141691126565
1473440.0,1.0,10,7,1.4031027560807876
1473440.0,1.0,11,1,-0.5692239870617437
1473440.0,1.0,11,2,-0.6465085650190583
1473440.0,1.0,11,3,-0.7089109923523262
1473440.0,1.0,11,4,0.2371669156725067
1473440.0,1.0,11,5,-0.8118335015835678
1473440.0,1.0,11,6,-0.8252453814773839
1473440.0,1.0,12,2,0.32419084367990414
1473440.0,1.0,12,3,0.31071553789314144
1473440.0,1.0,12,4,-0.703578895261135
1473440.0,1.0,12,5,-7.694867316283773
1473440.0,1.0,12,6,0.8579864918064748
1473440.0,1.0,12,7,-8.490488058048744
1473440.0,1.0,13,1,0.48415488138554585
1473440.0,1.0,13,2,-0.2798492258123384
1473440.0,1.0,13,3,-0.450082507152761
1473440.0,1.0,13,4,0.5334232536530299
1473440.0,1.0,13,5,0.37040341564636114
1473440.0,1.0,13,6,0.38030326680905424
1473440.0,1.0,14,1,0.45647053845125973
1473440.0,1.0,14,2,1.4240122487136693
1473440.0,1.0,14,3,0.28245940709060924
1473440.0,1.0,14,4,0.40553469491290506
1473440.0,1.0,14,5,3.316565723159467
1473440.0,1.0,14,6,0.2614922937656521
1473440.0,1.0,15,1,1.3927896057112823
1473440.0,1.0,15,2,1.3738419185619042
1473440.0,1.0,15,3,0.2585217475244297
1473440.0,1.0,15,4,-0.6682412435393383
1473440.0,1.0,15,6,0.4078318472597038
1473440.0,1.0,15,7,0.28767142255015066
1473440.0,1.0,16,1,-7.533906718994867
1473440.0,1.0,16,2,-0.09168249261507122
1473440.0,1.0,16,3,0.8234319181523408
1473440.0,1.0,16,4,0.3828043001734647
1473440.0,1.0,16,5,-0.36852194977707264
1473440.0,1.0,16,6,-0.37556843165715414
1473440.0,1.0,17,1,3.382229871545057
1473440.0,1.0,17,2,-0.6513237667858933
1473440.0,1.0,17,3,0.22585106865198745
1473440.0,1.0,17,4,1.3462251299360302
1473440.0,1.0,17,5,-0.6484917250593656
1473440.0,1.0,17,6,-5.236784147368109
1473440.0,1.0,18,1,3.35892968370036
1473440.0,1.0,18,2,5.3283102169620165
1473440.0,1.0,18,3,0.043905897078024614
1473440.0,1.0,18,4,0.7735540484561125
1473440.0,1.0,18,5,-0.09426890495993967
1473440.0,1.0,18,6,-3.039677372843549
1473440.0,1.0,19,1,1.553792323779456
1473440.0,1.0,19,2,5.53359396101537
1473440.0,1.0,19,3,-0.24147570157916598
1473440.0,1.0,19,4,0.9639577864208533
1473440.0,1.0,19,5,-1.1140231730180503
1473440.0,1.0,19,6,2.065671868378498
1473440.0,2.0,0,1,1.7608700826222792
1473440.0,2.0,0,2,-0.38519933038521637
1473440.0,2.0,0,3,0.5335393997587976
1473440.0,2.0,0,4,0.7266583795513843
1473440.0,2.0,0,6,-0.5384925727791023
1473440.0,2.0,0,7,-0.5831112848668563
1473440.0,2.0,1,1,0.4314750415812403
1473440.0,2.0,1,2,3.2349470320473763
1473440.0,2.0,1,3,0.20036398444112868
1473440.0,2.0,1,4,-10.943407423394387
1473440.0,2.0,1,5,0.6146760549576304
1473440.0,2.0,1,6,-0.7463543914933661
1473440.0,2.0,2,1,3.598558017649925
